equipment_id,equipment_eq_id,equipment_name,department,wo_id,audit_item,status,due_date,work_performed_by,labor_time,material_cost,downtime_hours,completed_datetime,comments,attachments
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,2761,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,12/13/2022,equipment depot,2.00,0.00,0.00,11/28/2022,"Miguel Diaz - 12/06/22  1:32:06 PM: Checked function of cylinders and valves also check if damaged or leaks 
*Checked hoses and hose joints for leaks or damage 
*Cleaned or replace filter inserts if needed 
*Checked Operating pressure 
*Checked Limit switch for proper function 
*Cleaned light barriers with rag no solvents
*Cleaned all sensors free of dust 
*Checked Vacuum and compressed air for supply and leaks 
*Checked seals for damage replace if necessary 
*Checked tooth belts for damage replace if worn 
*Check power cable chain for damage 
*Check guide rails Clean with cloth inspect for damage 
*Greased all ball rail guides lubricate with syringe until lubricant escapes .(Part#4-017-08-0073
*Greased central lubrication of guide carriage use grease gun 
*Remove and clean filters from control use compressed air 
*Check both L brackets in the middle to be leveled if they are bent upwards level back down 
*Checked all blue collar bushings spray them with Teflon spray make sure all support arms are in place and retaining clips are in place .",[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,3490,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,2/6/2023,Equipment depot Tech,1.00,120.00,0.00,1/23/2023,,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,4320,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,4/10/2023,scmh,1.50,150.00,0.00,4/3/2023,Miguel Diaz - 08/03/23  6:53:47 AM: Tech performed the scheduled maintenance,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,701,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Closed and Completed,3/18/2023,md,0.00,0.00,0.00,4/12/2023,Miguel Diaz - 04/12/23  7:48:31 AM: battery is new,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,6701,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,10/3/2023,SCMH TECH,1.50,150.00,0.00,11/8/2023,Miguel Diaz - 11/08/23 12:42:06 PM: checked cutters they are clean will check if they need to be replaced,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,7964,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,1/8/2024,equipment depot tech,2.00,140.00,0.00,1/8/2024,Miguel Diaz - 01/09/24  8:34:42 AM: Tech performed the scheduled maintenance,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,9579,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,3/9/2024,equipment depot,1.00,120.00,0.00,3/8/2024,Miguel Diaz - 04/08/24 11:54:52 AM: SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,5237,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Closed and Completed,4/12/2024,md,0.00,0.00,0.00,5/9/2024,Miguel Diaz - 05/09/24  7:33:50 AM: Harness is new  because the battery is new this is not needed at this time,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,10989,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,6/8/2024,Equipment depo tech,2.00,140.00,0.00,5/27/2024,,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,11977,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,8/6/2024,equipment depot tech,1.50,140.00,0.00,7/29/2024,Miguel Diaz - 08/06/24  1:31:47 PM: Equipment depot tech performed the scheduled maintenance,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,12677,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,10/6/2024,scmh tech,2.00,120.00,0.00,10/4/2024,Miguel Diaz - 12/09/24 12:56:03 PM: Done,[]
1167,EQ ID 1167,#20 Jungheinrich ETV 318 Hi Reach Forklift,Shipping,14021,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,2/9/2025,equipment depot tech,2.00,150.00,0.00,2/17/2025,Miguel Diaz - 02/27/25 11:11:33 AM: tech performed scheduled maintenance,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,14873,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Pending,4/27/2025,,0.00,0.00,0.00,,,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,11599,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Pending,5/9/2025,,0.00,0.00,0.00,,Sean Jennings - 06/05/26 10:22:31 AM: Team please review.,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,704,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,5/18/2022,Equipment depot,1.00,120.00,0.00,4/1/2022,Miguel Diaz - 04/27/22  8:00:17 AM: Tech was here a few weeks ago and performed the scheduled maintenance,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,2762,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,12/13/2022,equipment depot,2.00,150.00,0.00,11/28/2022,"Miguel Diaz - 12/06/22  1:32:37 PM: Checked function of cylinders and valves also check if damaged or leaks 
*Checked hoses and hose joints for leaks or damage 
*Cleaned or replace filter inserts if needed 
*Checked Operating pressure 
*Checked Limit switch for proper function 
*Cleaned light barriers with rag no solvents
*Cleaned all sensors free of dust 
*Checked Vacuum and compressed air for supply and leaks 
*Checked seals for damage replace if necessary 
*Checked tooth belts for damage replace if worn 
*Check power cable chain for damage 
*Check guide rails Clean with cloth inspect for damage 
*Greased all ball rail guides lubricate with syringe until lubricant escapes .(Part#4-017-08-0073
*Greased central lubrication of guide carriage use grease gun 
*Remove and clean filters from control use compressed air 
*Check both L brackets in the middle to be leveled if they are bent upwards level back down 
*Checked all blue collar bushings spray them with Teflon spray make sure all support arms are in place and retaining clips are in place .",[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,3491,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,2/6/2023,raymond tech,1.00,120.00,0.00,1/23/2023,,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,705,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Closed and Completed,3/18/2023,md,1.50,0.00,0.00,4/1/2023,Miguel Diaz - 04/12/23  7:49:10 AM: done,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,4321,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,4/10/2023,scmh,1.50,150.00,0.00,4/3/2023,Miguel Diaz - 08/03/23  6:54:39 AM: Tech performed the scheduled maintenance,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,6703,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,10/3/2023,SCMH TECH,1.50,150.00,0.00,11/8/2023,Miguel Diaz - 11/08/23 12:42:41 PM: checked cutters they are clean will check if they need to be replaced,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,7966,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,1/8/2024,Equipment depo tech,2.00,140.00,0.00,1/8/2024,Miguel Diaz - 01/09/24  8:35:13 AM: Tech performed the scheduled maintenance,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,9580,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,3/9/2024,equipment depot,1.00,120.00,0.00,3/8/2024,Miguel Diaz - 04/08/24 11:55:17 AM: SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,5239,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Closed and Completed,4/12/2024,md,0.00,0.00,0.00,5/9/2024,Miguel Diaz - 05/09/24  7:34:21 AM: new battery harshness is still new service is not needed at this time,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,10990,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,6/8/2024,Mike d,2.00,0.00,0.00,5/27/2024,Miguel Diaz - 06/06/24 11:03:24 AM: Tech performed the scheduled maintenance,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,11978,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,8/6/2024,equipment depot,1.50,140.00,0.00,7/29/2024,Miguel Diaz - 08/06/24  1:32:22 PM: Equipment depot tech performed the scheduled maintenance,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,12678,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,10/6/2024,equipment depot tech,2.00,120.00,0.00,10/4/2024,Miguel Diaz - 12/09/24 12:56:26 PM: Done,[]
1169,EQ ID 1169,#22 Jungheinrich VNA Forklift,Shipping,14022,SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,Closed and Completed,2/9/2025,Equipment depot,2.00,150.00,0.00,2/17/2025,Miguel Diaz - 02/27/25 11:12:05 AM:  tech performed scheduled maintenance,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,14874,SCMH to perform scheduled maintenance,Pending,4/27/2025,,0.00,0.00,0.00,,,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,11603,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Pending,5/9/2025,,0.00,0.00,0.00,,Sean Jennings - 06/05/26 10:22:40 AM: Team please review.,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,706,SCMH to perform scheduled maintenance,Closed and Completed,5/18/2022,Equipment depot,1.00,120.00,0.00,4/1/2022,Miguel Diaz - 04/27/22  8:00:39 AM: Tech was here a few weeks ago and performed the scheduled maintenance,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,2763,SCMH to perform scheduled maintenance,Closed and Completed,12/13/2022,equipment depot,2.00,160.00,0.00,11/28/2022,"Miguel Diaz - 12/06/22  1:33:08 PM: Checked function of cylinders and valves also check if damaged or leaks 
*Checked hoses and hose joints for leaks or damage 
*Cleaned or replace filter inserts if needed 
*Checked Operating pressure 
*Checked Limit switch for proper function 
*Cleaned light barriers with rag no solvents
*Cleaned all sensors free of dust 
*Checked Vacuum and compressed air for supply and leaks 
*Checked seals for damage replace if necessary 
*Checked tooth belts for damage replace if worn 
*Check power cable chain for damage 
*Check guide rails Clean with cloth inspect for damage 
*Greased all ball rail guides lubricate with syringe until lubricant escapes .(Part#4-017-08-0073
*Greased central lubrication of guide carriage use grease gun 
*Remove and clean filters from control use compressed air 
*Check both L brackets in the middle to be leveled if they are bent upwards level back down 
*Checked all blue collar bushings spray them with Teflon spray make sure all support arms are in place and retaining clips are in place .",[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,3493,SCMH to perform scheduled maintenance,Closed and Completed,2/6/2023,raymond tech,0.00,120.00,0.00,1/23/2023,,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,4322,SCMH to perform scheduled maintenance,Closed and Completed,4/10/2023,scmh,1.50,150.00,0.00,4/3/2023,Miguel Diaz - 08/03/23  6:54:16 AM: Tech performed the scheduled maintenance,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,707,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Closed and Completed,3/18/2023,md,0.00,0.00,0.00,4/12/2023,Miguel Diaz - 04/12/23  7:48:50 AM: battery is new not needed,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,6702,SCMH to perform scheduled maintenance,Closed and Completed,10/3/2023,SCMH TECH,1.50,150.00,0.00,11/8/2023,Miguel Diaz - 11/08/23 12:42:24 PM: checked cutters they are clean will check if they need to be replaced,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,7965,SCMH to perform scheduled maintenance,Closed and Completed,1/8/2024,Equipment depot tech,1.50,120.00,0.00,1/8/2024,Miguel Diaz - 01/09/24  8:35:45 AM: Tech performed the scheduled maintenance,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,9581,SCMH to perform scheduled maintenance,Closed and Completed,3/9/2024,equipment depot,1.50,120.00,0.00,3/8/2024,Miguel Diaz - 04/08/24 11:55:40 AM: SCMH to perform Scheduled - PM Service -Planned Maintenance. ----,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,5238,Pull the harness off the top of the battery and place in a bucket of Luke warm water for 15 minutes then re-install.,Closed and Completed,4/12/2024,md,1.50,0.00,0.00,5/4/2024,Miguel Diaz - 05/09/24  7:35:19 AM: Cleaned hardness removed and placed in bucket of hot water,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,10991,SCMH to perform scheduled maintenance,Closed and Completed,6/8/2024,equipment depot,1.50,140.00,0.00,5/27/2024,Miguel Diaz - 06/06/24 11:03:45 AM: Tech performed the scheduled maintenance,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,11979,SCMH to perform scheduled maintenance,Closed and Completed,8/6/2024,equipment depot,1.50,140.00,0.00,7/29/2024,Miguel Diaz - 08/06/24  1:32:49 PM: Equipment depot tech performed the scheduled maintenance,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,12679,SCMH to perform scheduled maintenance,Closed and Completed,10/6/2024,equipment depo tech,2.00,120.00,0.00,10/4/2024,Miguel Diaz - 12/09/24 12:56:50 PM: Done,[]
1170,EQ ID 1170,#21 Jungheinrich VNA Forklift,Shipping,14023,SCMH to perform scheduled maintenance,Closed and Completed,2/9/2025,Equipment depot,2.00,150.00,0.00,2/17/2025,Miguel Diaz - 02/27/25 11:12:38 AM: Raymond tech performed scheduled maintenance,[]
